station_code,year,page,region,station_name,coordinates,latitude,longitude,distance_km,catchment_area_km2,annual_mm,annual_lt_sn_km2,annual_total_m3,avg_annual_flow_m3s,average_of_avg,average_for_max,average_for_min,average_ltsnkm2,average_mm,average_of_mil_m3,oct_max,nov_max,dec_max,jan_max,feb_max,mar_max,apr_max,may_max,jun_max,jul_max,aug_max,sep_max,oct_min,nov_min,dec_min,jan_min,feb_min,mar_min,apr_min,may_min,jun_min,jul_min,aug_min,sep_min,oct_avg,nov_avg,dec_avg,jan_avg,feb_avg,mar_avg,apr_avg,may_avg,jun_avg,jul_avg,aug_avg,sep_avg,oct_ltsnkm2,nov_ltsnkm2,dec_ltsnkm2,jan_ltsnkm2,feb_ltsnkm2,mar_ltsnkm2,apr_ltsnkm2,may_ltsnkm2,jun_ltsnkm2,jul_ltsnkm2,aug_ltsnkm2,sep_ltsnkm2,oct_mm,nov_mm,dec_mm,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mil_m3,nov_mil_m3,dec_mil_m3,jan_mil_m3,feb_mil_m3,mar_mil_m3,apr_mil_m3,may_mil_m3,jun_mil_m3,jul_mil_m3,aug_mil_m3,sep_mil_m3,max_flow,min_flow,mean_flow,flow_variability_index,baseflow_index,oct_coefficient,nov_coefficient,dec_coefficient,jan_coefficient,feb_coefficient,mar_coefficient,apr_coefficient,may_coefficient,jun_coefficient,jul_coefficient,aug_coefficient,sep_coefficient,mean_monthly_mm,flow_concentration_index
D22A098,2020,866,22. Dogu Karadeniz Havzasi,AKSU D. SÜRMEN,"38°22'0"" Doğu - 40°36'0"" Kuzey",40.6,38.367,79.1,321.5,536.0,16.9,172320000.0,7.005,5.435,12.496,2.551,16.908,44.658,14.36,4.35,6.46,5.29,4.72,14.7,18.1,17.6,33.9,15.1,6.08,21.4,2.25,0.921,1.12,1.18,1.18,1.64,2.83,5.64,8.79,3.97,1.53,1.01,0.798,1.5,2.09,2.06,1.79,3.74,10.0,10.9,19.8,8.1,2.67,1.61,0.955,4.67,6.49,6.4,5.57,11.6,31.2,34.0,61.5,25.2,8.3,5.0,2.97,12.5,16.8,17.2,14.9,29.1,83.6,88.2,165.0,65.3,22.2,13.4,7.7,4.02,5.41,5.51,4.79,9.36,26.9,28.4,53.0,21.0,7.15,4.3,2.48,33.9,0.798,5.434583333333333,6.237828720386414,0.14683738403741473,0.02332089552238806,0.03134328358208956,0.03208955223880597,0.027798507462686566,0.05429104477611941,0.15597014925373134,0.16455223880597014,0.30783582089552236,0.12182835820895521,0.04141791044776119,0.025,0.014365671641791046,44.65833333333334,1.0001866019779808
D22A093,2008,750,22. Dogu Karadeniz Havzasi,TURNASUYU CUMHURİYET KÖYÜ,"37°57'40"" Doğu - 40°49'50"" Kuzey",40.831,37.961,44.024,210.0,817.0,25.8,171620000.0,5.002,5.422,34.275,0.904,25.839,68.067,14.302,52.2,47.7,18.5,1.6,9.9,90.0,13.2,16.8,94.0,4.6,6.2,56.6,0.63,1.03,0.948,0.5,0.335,2.55,0.948,0.78,0.54,0.948,0.78,0.864,3.62,7.62,2.64,1.18,2.28,22.2,4.26,3.56,7.73,1.72,1.55,6.7,17.2,36.3,12.6,5.6,10.9,106.0,20.3,16.9,36.8,8.21,7.36,31.9,46.2,94.1,33.6,15.0,27.2,283.0,52.5,45.4,95.4,22.0,19.7,82.7,9.7,19.8,7.06,3.15,5.72,59.5,11.0,9.53,20.0,4.62,4.14,17.4,94.0,0.335,5.421666666666667,17.337841992007377,0.0617891177374731,0.0565483476132191,0.11517747858017136,0.04112607099143207,0.01835985312117503,0.03329253365973072,0.3463892288861689,0.06425948592411261,0.055569155446756426,0.1167686658506732,0.02692778457772338,0.024112607099143205,0.10122399020807833,68.06666666666668,1.00024485798237
E22A054,2012,884,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,762.0,24.1,169270000.0,5.253,5.377,20.534,1.899,24.177,63.506,14.106,28.3,24.9,28.3,26.9,30.3,35.8,21.8,2.42,13.5,14.0,18.8,1.39,1.18,2.42,1.65,2.77,4.2,6.4,1.28,0.732,0.418,0.58,0.58,0.58,4.26,8.54,4.98,6.31,10.4,13.3,7.38,1.19,1.6,2.86,2.87,0.838,19.2,38.4,22.4,28.4,46.6,59.8,33.2,5.36,7.19,12.9,12.9,3.77,51.3,99.6,60.1,76.1,117.0,160.0,86.1,14.4,18.6,34.5,34.6,9.77,11.4,22.1,13.3,16.9,26.0,35.6,19.1,3.19,4.14,7.67,7.7,2.17,35.8,0.418,5.3773333333333335,6.657575006198859,0.07773369699975204,0.0673228346456693,0.13070866141732282,0.07887139107611549,0.09986876640419946,0.15354330708661418,0.2099737532808399,0.11299212598425196,0.01889763779527559,0.02440944881889764,0.045275590551181105,0.04540682414698163,0.012821522309711286,63.50583333333333,0.9999081449210703
E22A066,2020,914,22. Dogu Karadeniz Havzasi,CEVİZDERE DÜZKÖY,"37°18'18"" Doğu - 41°3'37"" Kuzey",41.06,37.305,36.703,373.5,449.0,14.2,167730000.0,6.674,5.352,30.632,2.741,14.342,37.428,13.978,3.91,24.6,21.3,43.8,82.8,27.7,11.1,11.6,43.8,2.9,91.0,3.07,1.28,1.19,1.38,3.7,10.7,5.58,3.28,1.72,1.72,0.869,0.795,0.676,1.62,2.3,4.18,7.2,18.6,11.9,5.21,4.06,4.86,1.33,1.97,0.996,4.34,6.16,11.2,19.3,49.8,31.9,14.0,10.9,13.0,3.55,5.28,2.67,11.6,16.0,29.9,51.6,125.0,85.4,36.2,29.1,33.8,9.52,14.1,6.91,4.34,5.97,11.2,19.3,46.6,31.9,13.5,10.9,12.6,3.56,5.28,2.58,91.0,0.676,5.352166666666666,17.002460062902877,0.12630398903870707,0.025835189309576838,0.035634743875278395,0.0665924276169265,0.11492204899777284,0.27839643652561247,0.19020044543429845,0.08062360801781737,0.06481069042316259,0.0752783964365256,0.021202672605790646,0.031403118040089086,0.015389755011135858,37.4275,0.9997105515106984
E22A071,2017,945,22. Dogu Karadeniz Havzasi,CURA Ç. CURİ,"37°12'5"" Doğu - 41°6'57"" Kuzey",41.116,37.201,45.827,226.0,725.0,23.0,163870000.0,4.415,5.23,21.497,2.167,23.168,60.449,13.656,11.2,26.2,34.6,23.2,30.6,18.1,17.4,18.1,53.4,1.52,1.64,22.0,0.673,0.673,5.27,4.13,5.5,4.13,2.38,1.27,1.02,0.469,0.294,0.197,2.1,3.51,9.52,10.6,12.6,9.58,5.3,3.98,3.75,0.66,0.551,0.604,9.29,15.5,42.1,47.1,55.9,42.4,23.5,17.6,16.6,2.92,2.44,2.67,24.9,40.3,113.0,126.0,135.0,114.0,60.8,47.1,43.0,7.82,6.54,6.93,5.63,9.11,25.5,28.5,30.6,25.7,13.7,10.6,9.71,1.77,1.48,1.57,53.4,0.197,5.229583333333332,10.211138554696838,0.03767030515496774,0.0343448275862069,0.05558620689655172,0.15586206896551724,0.17379310344827587,0.18620689655172415,0.15724137931034482,0.08386206896551723,0.0649655172413793,0.05931034482758621,0.010786206896551725,0.009020689655172413,0.009558620689655172,60.44916666666666,0.9994623581797378
D22A093,2019,871,22. Dogu Karadeniz Havzasi,TURNASUYU CUMHURİYET KÖYÜ,"37°57'40"" Doğu - 40°49'50"" Kuzey",40.831,37.961,44.024,210.0,780.0,24.7,163720000.0,5.027,5.179,23.933,1.573,24.667,64.933,13.643,42.5,26.8,31.1,21.4,13.8,18.2,25.5,38.1,10.8,24.1,23.6,11.3,0.628,0.628,3.13,3.5,3.13,2.21,2.21,0.813,0.72,0.549,0.813,0.549,4.53,4.77,7.29,7.5,4.74,7.36,9.75,6.31,1.86,3.2,3.22,1.62,21.6,22.7,34.7,35.7,22.6,35.1,46.4,30.0,8.88,15.2,15.4,7.72,57.8,58.9,93.0,95.7,54.6,93.9,120.0,80.4,23.0,40.8,41.1,20.0,12.1,12.4,19.5,20.1,11.5,19.7,25.3,16.9,4.83,8.56,8.63,4.2,42.5,0.549,5.179166666666666,8.205953338696702,0.10600160901045859,0.0741025641025641,0.07551282051282052,0.11923076923076924,0.1226923076923077,0.07,0.1203846153846154,0.15384615384615385,0.10307692307692308,0.029487179487179487,0.052307692307692305,0.05269230769230769,0.02564102564102564,64.93333333333332,1.0010266940451749
D14A176,2017,536,14. Yesilirmak Havzasi,YEŞİLIRMAK N. OVAYURT,"36°11'55"" Doğu - 40°18'3"" Kuzey",40.301,36.199,116.868,3783.0,43.0,1.4,161410000.0,9.62,5.157,11.898,3.405,1.363,3.554,13.451,14.5,4.01,18.6,3.13,30.9,7.02,4.01,6.61,10.2,11.6,17.2,15.0,4.19,3.13,2.82,2.82,4.19,3.65,2.67,2.67,2.67,3.83,4.39,3.83,7.76,3.41,3.93,2.87,11.9,4.17,2.93,3.13,4.08,5.3,6.22,6.18,2.05,0.901,1.04,0.758,3.15,1.1,0.775,0.829,1.08,1.4,1.64,1.63,5.5,2.34,2.78,2.03,7.63,2.95,2.01,2.22,2.8,3.75,4.4,4.24,20.8,8.83,10.5,7.68,28.9,11.2,7.6,8.4,10.6,14.2,16.7,16.0,30.9,2.67,5.156666666666666,5.9922430510665805,0.5177763413057531,0.12790697674418605,0.054418604651162786,0.06465116279069767,0.04720930232558139,0.17744186046511629,0.0686046511627907,0.04674418604651162,0.051627906976744194,0.06511627906976744,0.0872093023255814,0.10232558139534885,0.0986046511627907,3.554166666666666,1.00820633059789
D14A162,2018,513,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,225.0,7.1,160370000.0,7.866,5.081,19.226,2.008,7.13,18.76,13.364,3.38,3.85,19.9,5.09,15.3,111.0,15.3,21.4,19.9,4.55,4.82,6.22,0.518,0.716,1.06,0.959,1.29,5.36,5.09,4.55,2.23,0.879,0.646,0.793,0.83,1.36,2.94,2.32,5.29,19.3,8.06,9.27,6.34,2.29,1.28,1.69,1.17,1.91,4.13,3.25,7.42,27.1,11.3,13.0,8.9,3.21,1.79,2.38,3.12,4.94,11.1,8.71,17.9,72.6,29.3,34.8,23.1,8.6,4.79,6.16,2.22,3.52,7.88,6.21,12.8,51.7,20.9,24.8,16.4,6.13,3.42,4.39,111.0,0.518,5.0808333333333335,21.8468099065114,0.10195177956371985,0.013866666666666668,0.021955555555555558,0.04933333333333333,0.03871111111111111,0.07955555555555555,0.32266666666666666,0.13022222222222224,0.15466666666666665,0.10266666666666667,0.03822222222222222,0.02128888888888889,0.02737777777777778,18.759999999999994,0.9994669509594885
E22A065,2020,913,22. Dogu Karadeniz Havzasi,ELEKÇİ DERESİ BOZDAĞI,"37°26'10"" Doğu - 40°59'18"" Kuzey",40.988,37.436,26.661,386.4,410.0,13.0,158300000.0,6.228,5.049,24.058,2.186,13.058,34.133,13.192,5.85,31.8,20.7,34.2,76.9,18.1,14.5,16.3,35.4,3.77,27.0,4.17,1.23,1.23,1.23,2.26,7.72,6.32,3.77,0.723,0.642,0.481,0.143,0.481,2.12,3.06,4.52,6.63,15.6,11.1,5.57,4.44,4.54,1.16,1.03,0.823,5.49,7.91,11.7,17.2,40.4,28.6,14.4,11.5,11.7,3.01,2.66,2.13,14.7,20.5,31.4,46.0,101.0,76.7,37.4,30.8,30.4,8.06,7.12,5.52,5.68,7.93,12.1,17.8,39.1,29.6,14.4,11.9,11.8,3.11,2.75,2.13,76.9,0.143,5.049416666666667,15.229481953360951,0.02832010298219266,0.03585365853658536,0.05,0.07658536585365854,0.11219512195121951,0.24634146341463414,0.18707317073170732,0.09121951219512195,0.07512195121951219,0.07414634146341463,0.019658536585365854,0.017365853658536587,0.013463414634146341,34.13333333333333,1.0009765625
E22A071,2016,939,22. Dogu Karadeniz Havzasi,CURA Ç. CURİ,"37°12'5"" Doğu - 41°6'57"" Kuzey",41.116,37.201,45.827,226.0,701.0,22.2,158390000.0,4.285,5.024,25.652,1.602,22.238,58.375,13.199,16.3,7.66,10.3,23.2,49.8,27.0,7.66,66.2,29.8,29.0,17.7,23.2,0.586,1.44,1.64,2.23,3.5,1.94,2.08,2.08,2.23,1.02,0.469,0.003,2.67,3.1,3.91,7.44,10.6,6.28,2.96,10.7,5.71,3.61,0.872,2.44,11.8,13.7,17.3,32.9,46.9,27.8,13.1,47.4,25.3,16.0,3.86,10.8,31.6,35.5,46.3,88.1,117.0,74.4,34.0,127.0,65.5,42.8,10.3,28.0,7.14,8.03,10.5,19.9,26.5,16.8,7.68,28.7,14.8,9.67,2.34,6.33,66.2,0.003,5.024333333333333,13.175877396669543,0.0005970941418430306,0.045078459343794584,0.05064194008559201,0.06604850213980028,0.12567760342368045,0.16690442225392296,0.10613409415121257,0.04850213980028531,0.181169757489301,0.09343794579172611,0.06105563480741797,0.014693295292439373,0.039942938659058486,58.37499999999999,1.0007137758743756
D22A093,2017,901,22. Dogu Karadeniz Havzasi,TURNASUYU CUMHURİYET KÖYÜ,"37°57'40"" Doğu - 40°49'50"" Kuzey",40.831,37.961,44.024,210.0,732.0,23.2,153710000.0,5.107,4.886,13.406,1.346,23.258,60.923,12.809,18.2,9.56,16.9,8.19,16.4,30.7,23.2,12.1,13.8,3.76,4.03,4.03,0.72,0.917,2.21,1.51,1.84,4.29,2.21,0.813,1.02,0.294,0.244,0.08,4.12,3.02,4.91,3.47,6.46,13.8,10.2,5.93,4.49,0.888,0.613,0.725,19.6,14.4,23.4,16.5,30.7,65.5,48.8,28.2,21.4,4.23,2.92,3.45,52.5,37.3,62.6,44.2,74.4,175.0,126.0,75.6,55.4,11.3,7.82,8.95,11.0,7.83,13.2,9.28,15.6,36.8,26.6,15.9,11.6,2.38,1.64,1.88,30.7,0.08,4.8855,6.2839013407020765,0.016374987207041242,0.07172131147540983,0.05095628415300546,0.08551912568306011,0.06038251366120219,0.1016393442622951,0.2390710382513661,0.1721311475409836,0.10327868852459016,0.07568306010928962,0.015437158469945356,0.010683060109289618,0.012226775956284151,60.92250000000001,1.0012721080060731
E22A065,2018,942,22. Dogu Karadeniz Havzasi,ELEKÇİ DERESİ BOZDAĞI,"37°26'10"" Doğu - 40°59'18"" Kuzey",40.988,37.436,26.661,386.4,397.0,12.6,153440000.0,6.187,4.876,53.661,1.074,12.617,33.098,12.787,6.78,3.77,62.1,93.0,23.4,58.7,13.8,71.1,11.8,9.08,282.0,8.4,0.562,0.642,0.723,2.26,3.09,2.26,0.723,0.723,0.723,0.642,0.285,0.249,1.4,1.03,6.92,9.29,9.59,11.5,3.66,2.99,2.31,2.23,6.37,1.22,3.63,2.65,17.9,24.1,24.8,29.7,9.48,7.73,5.97,5.78,16.5,3.16,9.71,6.88,48.0,64.4,60.0,79.6,24.6,20.7,15.5,15.5,44.1,8.18,3.75,2.66,18.5,24.9,23.2,30.7,9.5,8.0,5.98,5.99,17.1,3.16,282.0,0.249,4.8758333333333335,57.83626730473423,0.0510681934712015,0.024458438287153654,0.017329974811083122,0.12090680100755667,0.16221662468513856,0.15113350125944586,0.20050377833753147,0.0619647355163728,0.052141057934508815,0.03904282115869018,0.03904282115869018,0.1110831234256927,0.020604534005037783,33.097500000000004,0.9995719716997757
E22A062,2016,931,22. Dogu Karadeniz Havzasi,MERT IRMAĞI ÇORAK,"36°16'48"" Doğu - 41°14'29"" Kuzey",41.241,36.28,112.397,740.0,204.0,6.5,151330000.0,4.444,4.801,37.009,1.742,6.482,17.041,12.611,6.41,1.52,1.4,25.3,37.0,104.0,9.46,170.0,70.1,16.0,1.4,1.52,0.43,0.798,0.64,0.5,3.26,1.65,3.26,2.74,4.37,1.4,1.06,0.798,1.0,0.951,0.981,3.14,7.85,10.2,5.51,11.4,11.3,3.07,1.22,0.992,1.36,1.28,1.33,4.24,10.6,13.8,7.44,15.4,15.2,4.15,1.64,1.34,3.63,3.33,3.55,11.4,26.6,37.1,19.3,41.2,39.4,11.1,4.4,3.48,2.69,2.46,2.63,8.4,19.7,27.4,14.3,30.5,29.2,8.22,3.26,2.57,170.0,0.43,4.801166666666666,35.40806054084077,0.08956156489742077,0.01779411764705882,0.016323529411764705,0.017401960784313726,0.05588235294117647,0.1303921568627451,0.18186274509803924,0.0946078431372549,0.2019607843137255,0.19313725490196076,0.054411764705882354,0.021568627450980395,0.017058823529411765,17.040833333333335,0.997603794806592
E14A027,2013,566,14. Yesilirmak Havzasi,KELKİT ÇAYI YEMİŞLI KÖPRÜSÜ,"37°58'23"" Doğu - 40°14'13"" Kuzey",40.237,37.973,72.108,8572.8,17.0,0.5,148580000.0,46.911,4.746,23.969,1.689,0.554,1.444,12.382,2.52,31.3,7.86,43.0,50.0,7.12,29.5,25.2,43.0,37.1,6.14,4.89,1.04,1.24,1.58,1.31,1.38,1.68,1.78,3.48,1.88,1.24,1.78,1.88,1.42,3.81,2.37,4.68,7.71,3.49,6.21,5.08,8.37,6.01,3.92,3.88,0.165,0.445,0.277,0.546,0.9,0.407,0.724,0.593,0.976,0.701,0.457,0.452,0.443,1.15,0.741,1.46,2.18,1.09,1.88,1.59,2.53,1.88,1.22,1.17,3.79,9.89,6.35,12.5,18.7,9.35,16.1,13.6,21.7,16.1,10.5,10.0,50.0,1.04,4.745833333333334,10.535557506584723,0.21913959613696224,0.026058823529411766,0.06764705882352941,0.04358823529411765,0.08588235294117647,0.12823529411764706,0.06411764705882353,0.11058823529411764,0.09352941176470589,0.1488235294117647,0.11058823529411764,0.07176470588235294,0.0688235294117647,1.4444999999999997,0.9807315103265262
D22A093,2020,863,22. Dogu Karadeniz Havzasi,TURNASUYU CUMHURİYET KÖYÜ,"37°57'40"" Doğu - 40°49'50"" Kuzey",40.831,37.961,44.024,210.0,710.0,22.4,149050000.0,5.014,4.725,27.618,1.382,22.476,59.101,12.421,5.08,27.8,16.9,12.5,44.7,26.8,13.0,40.3,14.7,8.53,119.0,2.1,0.628,0.479,0.917,2.21,3.76,4.29,2.21,0.72,0.72,0.347,0.078,0.221,1.71,2.43,3.4,4.37,10.6,13.6,4.78,7.34,2.62,1.78,3.62,0.454,8.16,11.6,16.2,20.8,50.3,64.6,22.7,35.0,12.5,8.49,17.2,2.16,21.9,30.0,43.3,55.7,126.0,173.0,58.9,93.6,32.3,22.7,46.2,5.61,4.59,6.31,9.1,11.7,26.5,36.3,12.4,19.7,6.79,4.78,9.7,1.18,119.0,0.078,4.725333333333333,25.183408577878104,0.016506772009029346,0.03084507042253521,0.04225352112676056,0.060985915492957746,0.07845070422535212,0.17746478873239438,0.24366197183098592,0.08295774647887323,0.13183098591549294,0.04549295774647887,0.031971830985915495,0.06507042253521127,0.007901408450704226,59.100833333333334,1.0011139154834252
D22A093,2012,858,22. Dogu Karadeniz Havzasi,TURNASUYU CUMHURİYET KÖYÜ,"37°57'40"" Doğu - 40°49'50"" Kuzey",40.831,37.961,44.024,210.0,707.0,22.3,148430000.0,5.072,4.704,20.996,1.377,22.418,58.92,12.369,28.3,51.3,13.0,6.48,6.14,17.8,45.8,24.5,20.9,30.2,3.5,4.03,0.549,1.65,1.26,1.99,1.82,1.84,4.03,2.17,0.479,0.244,0.244,0.244,4.09,6.89,3.85,2.86,2.78,6.66,16.8,5.62,3.37,2.14,0.691,0.698,19.5,32.8,18.4,13.6,13.2,31.7,80.2,26.8,16.0,10.2,3.29,3.33,52.2,85.1,49.2,36.5,33.1,84.9,208.0,71.7,41.6,27.3,8.82,8.62,11.0,17.9,10.3,7.66,6.96,17.8,43.6,15.1,8.73,5.72,1.85,1.81,51.3,0.244,4.704083333333334,10.905419050824635,0.05186982940353238,0.07383309759547384,0.12036775106082036,0.0695898161244696,0.051626591230551626,0.04681753889674682,0.1200848656294201,0.2942008486562942,0.10141442715700141,0.05884016973125884,0.03861386138613861,0.012475247524752476,0.01219236209335219,58.92000000000001,0.9999434261145055
E22A063,2018,941,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,539.0,17.1,148070000.0,7.096,4.693,33.675,1.144,17.098,44.942,12.339,56.2,15.3,77.1,20.2,26.6,86.4,12.4,42.0,16.7,10.4,16.7,24.1,0.709,0.574,1.35,2.52,2.23,2.37,0.874,0.791,0.791,0.709,0.469,0.337,4.69,1.25,9.11,7.9,6.96,8.41,2.56,4.25,4.95,2.21,1.72,2.3,17.1,4.55,33.2,28.8,25.4,30.6,9.34,15.5,18.0,8.03,6.26,8.39,45.7,11.8,88.9,77.1,61.3,82.1,24.2,41.5,46.7,21.5,16.8,21.7,12.6,3.24,24.4,21.2,16.8,22.5,6.65,11.4,12.8,5.91,4.6,5.97,86.4,0.337,4.692500000000001,18.412360149174212,0.07181672882258923,0.08478664192949907,0.02189239332096475,0.16493506493506493,0.14304267161410017,0.11372912801484229,0.15231910946196658,0.044897959183673466,0.07699443413729128,0.08664192949907236,0.039888682745825604,0.03116883116883117,0.04025974025974026,44.94166666666666,0.999443723345077
E22A062,2017,938,22. Dogu Karadeniz Havzasi,MERT IRMAĞI ÇORAK,"36°16'48"" Doğu - 41°14'29"" Kuzey",41.241,36.28,112.397,740.0,197.0,6.2,145810000.0,4.461,4.648,18.474,2.285,6.287,16.422,12.151,1.15,6.02,14.1,16.7,26.2,27.2,50.5,33.8,39.0,3.79,1.27,1.96,0.798,0.57,0.71,3.26,2.74,3.79,5.0,4.68,3.53,1.27,0.71,0.36,0.914,0.818,2.73,6.28,8.03,7.66,10.5,8.84,6.39,2.02,0.981,0.613,1.24,1.11,3.69,8.49,10.9,10.4,14.2,11.9,8.63,2.73,1.33,0.829,3.31,2.87,9.88,22.7,26.3,27.7,36.9,32.0,22.4,7.3,3.55,2.15,2.45,2.12,7.31,16.8,19.4,20.5,27.3,23.7,16.6,5.41,2.63,1.59,50.5,0.36,4.648000000000001,10.864888123924267,0.07745266781411358,0.01680203045685279,0.014568527918781726,0.050152284263959394,0.11522842639593908,0.133502538071066,0.14060913705583755,0.18730964467005076,0.16243654822335024,0.11370558375634517,0.03705583756345177,0.018020304568527917,0.010913705583756345,16.42166666666667,0.9996955242058253
D14A176,2013,554,14. Yesilirmak Havzasi,YEŞİLIRMAK N. OVAYURT,"36°11'55"" Doğu - 40°18'3"" Kuzey",40.301,36.199,116.868,3783.0,38.0,1.2,141900000.0,10.242,4.496,10.967,2.71,1.187,3.128,11.825,13.1,3.83,10.9,7.97,7.51,12.2,14.0,12.8,9.35,5.44,10.5,24.0,1.82,1.55,1.73,2.64,3.44,3.6,2.32,2.16,2.96,3.28,4.06,2.96,6.33,2.1,3.57,3.93,4.77,5.08,4.04,5.46,4.28,4.02,5.61,4.76,1.67,0.555,0.944,1.04,1.26,1.34,1.07,1.44,1.13,1.06,1.48,1.26,4.48,1.44,2.53,2.79,3.05,3.59,2.77,3.86,2.94,2.85,3.97,3.26,17.0,5.44,9.56,10.5,11.5,13.6,10.5,14.6,11.1,10.8,15.0,12.3,24.0,1.55,4.495833333333333,5.338276181649676,0.34476367006487496,0.11789473684210527,0.03789473684210526,0.06657894736842104,0.07342105263157894,0.08026315789473684,0.0944736842105263,0.07289473684210526,0.10157894736842105,0.07736842105263157,0.075,0.10447368421052632,0.08578947368421053,3.1275,1.012523314681588
E22A071,2020,918,22. Dogu Karadeniz Havzasi,CURA Ç. CURİ,"37°12'5"" Doğu - 41°6'57"" Kuzey",41.116,37.201,45.827,226.0,625.0,19.8,141280000.0,4.704,4.492,28.938,1.691,19.88,52.033,11.773,10.6,31.2,31.2,36.3,48.1,22.7,9.16,30.6,14.6,6.9,101.0,4.9,0.77,0.92,1.09,3.17,7.75,2.54,1.09,0.92,0.92,0.513,0.409,0.196,2.28,2.82,5.13,8.47,14.0,7.89,2.71,3.96,2.71,0.911,2.36,0.662,10.1,12.5,22.7,37.5,62.0,34.9,12.0,17.5,12.0,4.03,10.4,2.93,27.1,32.4,60.9,100.0,155.0,93.5,31.1,46.9,31.1,10.8,28.0,7.6,6.12,7.32,13.8,22.7,35.1,21.1,7.03,10.6,7.03,2.44,6.32,1.72,101.0,0.196,4.4919166666666674,22.484833868244806,0.043633935031445366,0.04336,0.05184,0.09744,0.16,0.248,0.1496,0.049760000000000006,0.07504,0.049760000000000006,0.01728,0.0448,0.012159999999999999,52.03333333333333,1.0009609224855862
E22A062,2012,886,22. Dogu Karadeniz Havzasi,MERT IRMAĞI ÇORAK,"36°16'48"" Doğu - 41°14'29"" Kuzey",41.241,36.28,112.397,740.0,190.0,6.0,140800000.0,4.451,4.44,71.151,1.805,6.003,15.843,11.733,1.23,2.37,9.21,36.2,19.5,47.5,16.3,122.0,8.16,570.0,17.7,3.64,0.522,0.966,0.966,1.14,2.67,7.53,3.29,1.88,0.656,0.79,0.723,0.522,0.949,1.25,1.56,3.03,6.42,16.4,6.63,3.02,1.85,9.04,2.17,0.962,1.28,1.69,2.11,4.1,8.68,22.2,8.95,4.08,2.51,12.2,2.94,1.3,3.43,4.39,5.66,11.0,21.7,59.4,23.2,10.9,6.5,32.7,7.87,3.37,2.54,3.25,4.19,8.12,16.1,44.0,17.2,8.08,4.81,24.2,5.82,2.49,570.0,0.522,4.440083333333334,128.37596891950224,0.11756536101049153,0.01805263157894737,0.023105263157894736,0.029789473684210525,0.05789473684210526,0.11421052631578947,0.3126315789473684,0.12210526315789473,0.05736842105263158,0.034210526315789476,0.17210526315789476,0.04142105263157895,0.01773684210526316,15.843333333333334,0.9993688196928255
D22A093,2011,785,22. Dogu Karadeniz Havzasi,TURNASUYU CUMHURİYET KÖYÜ,"37°57'40"" Doğu - 40°49'50"" Kuzey",40.831,37.961,44.024,210.0,663.0,21.0,139270000.0,5.097,4.415,20.54,1.185,21.007,55.264,11.606,37.6,15.1,2.95,4.03,13.0,33.1,22.7,28.3,16.4,12.5,31.6,29.2,0.549,0.479,0.411,0.72,1.26,2.58,3.32,2.51,1.02,0.549,0.479,0.347,6.34,1.85,0.719,1.54,4.29,8.45,9.81,8.18,4.17,1.78,4.74,1.11,30.2,8.81,3.42,7.32,20.4,40.2,46.7,38.9,19.8,8.46,22.6,5.27,80.9,22.8,9.17,19.6,49.4,108.0,121.0,104.0,51.4,22.7,60.5,13.7,17.0,4.79,1.93,4.12,10.4,22.6,25.4,21.9,10.8,4.76,12.7,2.87,37.6,0.347,4.414916666666667,8.516582041941147,0.07859718001472281,0.12202111613876321,0.034389140271493215,0.01383107088989442,0.029562594268476624,0.07450980392156863,0.16289592760180996,0.18250377073906485,0.1568627450980392,0.077526395173454,0.03423831070889894,0.09125188536953242,0.02066365007541478,55.264166666666675,0.9997436554729555
E22A071,2013,902,22. Dogu Karadeniz Havzasi,CURA Ç. CURİ,"37°12'5"" Doğu - 41°6'57"" Kuzey",41.116,37.201,45.827,226.0,596.0,18.9,134790000.0,4.342,4.289,29.818,1.049,18.99,49.666,11.233,25.6,74.1,33.4,39.6,20.4,16.2,46.7,5.56,81.2,9.6,2.66,2.8,0.309,0.47,1.68,2.24,3.15,2.66,0.52,0.383,0.383,0.21,0.272,0.309,1.77,11.7,6.12,10.7,5.97,6.12,4.12,0.934,1.96,0.873,0.485,0.711,7.84,51.7,27.1,47.6,26.4,27.1,18.2,4.13,8.66,3.86,2.14,3.15,21.0,134.0,72.5,127.0,63.9,72.5,47.3,11.1,22.4,10.4,5.74,8.15,4.74,30.3,16.4,28.8,14.4,16.4,10.7,2.5,5.07,2.34,1.3,1.84,81.2,0.21,4.2885833333333325,18.933991411305215,0.04896721916716865,0.03523489932885906,0.22483221476510068,0.12164429530201343,0.21308724832214765,0.10721476510067114,0.12164429530201343,0.07936241610738255,0.0186241610738255,0.03758389261744966,0.017449664429530203,0.009630872483221477,0.013674496644295302,49.665833333333325,1.0000167788050136
